,track_id,track_name,track_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,intervals
0,0017A6SJgTbfQVU2EtsPNo,Pangarap,Barbie's Cradle,0.682,0.401,2,-10.068,1,0.0236,0.27899999999999997,0.0117,0.0887,0.5660000000000001,97.09100000000001,235440,-2
1,004s3t0ONYlzxII9PLgU6z,I Feel Alive,Steady Rollin,0.303,0.88,9,-4.739,1,0.0442,0.0117,0.009940000000000001,0.34700000000000003,0.40399999999999997,135.225,373512,-1
2,00chLpzhgVjxs1zKC9UScL,Poison,Bell Biv DeVoe,0.845,0.652,6,-7.504,0,0.21600000000000005,0.00432,0.007229999999999999,0.489,0.65,111.904,262467,-2
3,00cqd6ZsSkLZqGMlQCR0Zo,Baby It's Cold Outside (feat. Christina Aguilera),CeeLo Green,0.425,0.37799999999999995,5,-5.819,0,0.0341,0.6890000000000001,0.0,0.0664,0.405,118.59299999999999,243067,-2
4,00emjlCv9azBN0fzuuyLqy,Dumb Litty,KARD,0.76,0.887,9,-1.993,1,0.0409,0.037000000000000005,0.0,0.138,0.24,130.018,193160,-1
5,00f9VGHfQhAHMCQ2bSjg3D,Soldier,James TW,0.496,0.639,6,-6.157,1,0.055,0.28,0.0,0.0975,0.305,147.764,224720,-2
6,00FROhC5g4iJdax5US8jRr,Satisfy You,Diddy,0.764,0.594,6,-10.05,1,0.185,0.591,0.0,0.145,0.695,87.26100000000002,286441,-2
7,00GfGwzlSB8DoA0cDP2Eit,Tender Lover,Babyface,0.743,0.86,5,-6.346,1,0.0445,0.226,0.00042199999999999996,0.0513,0.687,102.459,259267,-1
8,00Gu3RMpDW2vO9PjlMVFDL,Hide Away (feat. Envy Monroe),Blasterjaxx,0.573,0.746,10,-4.894,1,0.0421,0.0249,0.0,0.361,0.134,130.001,188000,-1
9,00GxbkrW4m1Tac5xySEJ4M,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,0.754,0.725,8,-6.058,1,0.0661,0.0104,0.0,0.192,0.271,120.00200000000001,208133,-2
10,00hdjyXt6MohKnCyDmhxOL,Una Vaina Loca,Fuego,0.794,0.882,1,-5.5889999999999995,1,0.0361,0.114,7.979999999999999e-05,0.062,0.642,117.009,188213,-1
11,00HIh9mVUQQAycsQiciWsh,Limestone,Magic City Hippies,0.706,0.457,4,-9.359,1,0.0383,0.282,0.008490000000000001,0.0614,0.723,78.014,209165,-1
12,00i0O74dXdaKKdCrqHnfXm,La Mordidita,Ricky Martin,0.725,0.903,0,-2.955,1,0.0658,0.0344,0.0,0.183,0.946,142.006,211680,-1
13,00i2HU7TEzzftShjRrDSEF,Changes,2Pac,0.865,0.657,7,-6.722,1,0.076,0.0404,0.0,0.14,0.316,111.115,268960,-2
14,00Ia46AgCNfnXjzgH8PIKH,Latina (feat. Maluma),Reykon,0.826,0.713,9,-4.0169999999999995,0,0.129,0.0748,0.0,0.331,0.75,102.071,226739,-1
15,00ITtxUozN0vifE2uYvtqn,Let Me Entertain You - Remastered 2011,Queen,0.521,0.902,11,-4.8260000000000005,0,0.19699999999999998,0.0164,0.00105,0.737,0.5920000000000001,104.708,181693,-1
16,00LfFm08VWeZwB0Zlm24AT,Suga Suga,Baby Bash,0.662,0.748,5,-3.0410000000000004,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,239027,-2
17,00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,0.8759999999999999,0.669,11,-6.053999999999999,0,0.138,0.163,0.0,0.185,0.682,124.007,213947,-2
18,00NAQYOP4AmWR549nnYJZu,Secrets,The Weeknd,0.665,0.7709999999999999,0,-5.779,1,0.0533,0.0155,9.6e-06,0.46,0.764,109.945,265600,-2
19,00nvL9u5K8jEJ6TSxGdtPK,Me Enamoré,Jay Wheeler,0.495,0.35700000000000004,11,-7.555,1,0.0439,0.968,0.0010400000000000001,0.11800000000000001,0.456,179.74,253830,-2
20,00OKDIsSQbx8rd5Al7fKNw,"Stand Out - From ""How to Build a Better Boy""",Sabrina Carpenter,0.414,0.8059999999999999,7,-2.892,1,0.0665,0.00792,9.329999999999999e-05,0.0488,0.77,96.044,208827,-1
21,00p85inzGeXRXgqDVn7Ftq,Laps,Zotiyac,0.7559999999999999,0.45299999999999996,8,-9.965,1,0.318,0.0039,0.0,0.632,0.114,140.132,144380,-2
22,00PLtXXER1XcTRZvs3LioS,Get The Funk Out Ma Face,The Brothers Johnson,0.88,0.57,2,-13.145,1,0.0821,0.292,0.0388,0.0674,0.7909999999999999,106.035,147000,-1
23,00ppj2gGs8oxhGnTdejkzD,Ooh,SAYMYNAME,0.59,0.965,4,-1.787,1,0.0548,0.0147,0.163,0.12,0.386,148.167,147568,-1
24,00PXizG9xlUNINeqADlh96,La Vida Es Una (feat. Pitbull),Lil Jon,0.742,0.9209999999999999,9,-3.661,1,0.21100000000000002,0.00409,0.0,0.215,0.604,126.04,180591,-2
25,00qOE7OjRl0BpYiCiweZB2,Juke Box Hero,Foreigner,0.35700000000000004,0.653,9,-5.553999999999999,1,0.0654,0.0828,0.0,0.0844,0.522,176.64700000000005,259800,-1
26,00QyLmjxaSEE8qIZQjBXBj,We Own It (Fast & Furious),2 Chainz,0.5539999999999999,0.899,8,-4.573,1,0.408,0.0521,0.0,0.0568,0.552,171.96599999999995,227893,-2
27,00ReeHCY0FQUyuAUyPJdnk,Ain't No Future In Yo' Frontin',MC Breed,0.672,0.7609999999999999,0,-9.644,1,0.248,0.0514,0.0,0.474,0.731,102.19200000000001,244733,-1
28,00Ro1lnV3V6i87aY4t8Q43,La rebelion,Joe Arroyo,0.5710000000000001,0.755,1,-7.907,1,0.0735,0.142,2.55e-05,0.136,0.875,107.95100000000001,376013,-1
29,00S35gEf40z03JTJgvQMqi,It's You - Radio Edit,Syn Cole,0.6459999999999999,0.831,10,-4.164,1,0.0523,0.11,1.04e-05,0.134,0.486,127.95700000000001,211875,-1
30,00SmB7n85SKROGjybsyq5i,Bongo Bong,Manu Chao,0.755,0.545,9,-10.027000000000001,0,0.0646,0.9440000000000001,0.000118,0.14400000000000002,0.9640000000000001,149.80700000000004,158427,-1
31,00UpV14MDfk4CvrMbFvqji,It Won't Stop (feat. Chris Brown) - Julian Calor Remix,Sevyn Streeter,0.627,0.8320000000000001,6,-5.525,0,0.0478,0.00939,0.00305,0.115,0.21600000000000005,128.025,298125,-1
32,00vHOSgvVfyLzhlTZIJo1m,Full Moon,DREAMCATCHER,0.589,0.945,7,-2.112,1,0.113,0.18600000000000005,0.0,0.381,0.248,94.964,189711,-2
33,00WIXhVVhswHuS6dlkScuw,Hot,Confetti,0.607,0.9079999999999999,7,-3.883,1,0.107,0.00297,1.61e-06,0.12,0.664,168.015,150714,-2
34,00X2yv2vrtritPt2CZnUTZ,Bené,PNL,0.784,0.7,7,-7.649,0,0.10800000000000001,0.491,0.0,0.10800000000000001,0.769,82.02799999999998,190067,-1
35,00YeYHw6zhoy1y7EPTgIkj,Shine - Kygo Remix,Benjamin Francis Leftwich,0.703,0.599,4,-8.687000000000001,1,0.138,0.402,0.000572,0.243,0.312,112.01700000000001,280640,-2
36,00Z0GIRi0l7WqQnQJCo5S2,Don't Let It Break Your Heart - Single Edit,Louis Tomlinson,0.36200000000000004,0.708,10,-4.046,1,0.0672,0.0226,0.0,0.0873,0.513,166.31,196160,-2
37,011gUcrvLDn2gEApOdOhVe,Been A While,Sam Feldt,0.779,0.695,1,-6.064,0,0.031,0.425,0.000769,0.107,0.392,120.00399999999999,163527,-2
38,012mGdSYIBEmERuScm2iOl,Santa Claus Is Coming To Town,The Jackson 5,0.691,0.66,5,-8.161,1,0.0354,0.18,0.000266,0.174,0.94,146.78,143507,-2
39,014J7jX1wSv0manSdRnveo,Dancing On My Own - Tiësto Remix,Calum Scott,0.608,0.648,1,-5.569,1,0.036000000000000004,0.0194,0.0010400000000000001,0.0897,0.114,121.96,224392,-2
40,014V6u9VubefjaPPl1QkTJ,Phenomenal,Eminem,0.64,0.841,1,-2.426,0,0.0466,0.153,0.0,0.0457,0.0471,121.075,282546,-2
41,01auWCuHXubb8KPZ0IXF4S,Get Get Down - Radio Edit,Merk & Kremont,0.601,0.9329999999999999,11,-4.087,0,0.0764,0.007240000000000002,0.0134,0.46799999999999997,0.332,128.032,181875,-2
42,01Bw3xiZ5PQfn0btMWICaQ,Beautiful Life,Lost Frequencies,0.732,0.52,2,-6.684,0,0.0376,0.127,0.0347,0.139,0.33899999999999997,119.979,161464,-1
43,01bWQ4TPGmsP6FS64nF4R9,Suave,Tabitha,0.7929999999999999,0.7440000000000001,1,-3.966,0,0.0993,0.009009999999999999,0.0204,0.258,0.718,98.001,177377,-2
44,01BXNQilWpOZxGLU9c12Iy,Pegao,Wisin & Yandel,0.792,0.816,3,-4.751,1,0.254,0.51,0.0,0.35600000000000004,0.809,96.038,232493,-2
45,01DSvNTUsVROjnSF5j3UbD,Try,P!nk,0.6729999999999999,0.629,2,-7.072,1,0.0299,0.00141,0.0,0.0944,0.551,103.99799999999999,247907,-2
46,01FBBpA6WBl3arX7pxTFwO,Not To Much - Remastered 2016,Don Omar,0.752,0.726,1,-4.59,0,0.0564,0.0197,0.0,0.203,0.261,92.00399999999999,211520,-2
47,01IQ4aQgOf0Kkq3a273hmO,Funky Friday,Dave,0.975,0.535,1,-7.227,1,0.196,0.0783,0.0,0.107,0.6709999999999999,125.066,182741,-1
48,01iyINEYgPQ7ThMZuHUsqS,First Love,Lost Kings,0.619,0.938,5,-5.245,1,0.35,0.0257,1.39e-05,0.128,0.601,94.38,207428,-1
49,01kmEgrTZAGvJNicVB7laT,Alone,Lund,0.742,0.355,2,-15.505999999999998,1,0.0814,0.654,0.703,0.384,0.037000000000000005,120.01799999999999,254000,-1
50,01LODLnhlfNphZ366BqKc0,Now That We're Dead,Metallica,0.5660000000000001,0.951,2,-3.591,1,0.0464,0.000101,0.10300000000000001,0.266,0.345,128.304,419075,-2
51,01Lr5YepbgjXAWR9iOEyH1,Love Sosa,Chief Keef,0.772,0.413,0,-8.193,0,0.08900000000000001,0.0361,0.0,0.111,0.21100000000000002,131.965,246213,-1
52,01M4Wng6jF5uoNEHLl2OIn,Mama Knew Love,Anthony Hamilton,0.635,0.695,11,-4.4030000000000005,1,0.314,0.212,0.0,0.298,0.7659999999999999,79.232,208440,-1
53,01nV5tQ4pCpKIIJ3AVxKdv,Generé,Bipo Montana,0.743,0.565,9,-10.454,1,0.324,0.778,0.000174,0.298,0.753,88.041,219786,-1
54,01q4ccXbvPlCwZ1fPiFaeM,Girlfriend in a Coma - 2011 Remaster,The Smiths,0.68,0.626,7,-8.519,1,0.0255,0.126,1.3e-06,0.0995,0.96,104.333,122760,-1
55,01Qb6dN5suQNu87VJ1mIpf,Did It Again,Lil Tecca,0.6990000000000001,0.575,1,-9.922,1,0.159,0.218,0.0,0.11199999999999999,0.23399999999999999,148.767,116240,-1
56,01QhVHvkGqzO861Kl3GhfX,I'll Be All You'll Ever Need,Trinere,0.72,0.8140000000000001,8,-8.195,0,0.0546,0.007940000000000001,0.00029,0.0619,0.77,123.551,324360,-2
57,01R0Xdwje645C6xFCnMRvm,Talk Dirty To Me,Poison,0.507,0.804,11,-13.267000000000001,1,0.044000000000000004,0.0211,0.00248,0.381,0.708,157.996,223960,-1
58,01TzbTwZ9Mce9mOeBpH03i,Goodbye Love,Guy,0.68,0.381,5,-16.646,0,0.0291,0.11199999999999999,0.0,0.0316,0.701,82.186,304027,-2
59,01vv2AjxgP4uUyb8waYO5Y,Morph,Twenty One Pilots,0.7340000000000001,0.607,8,-7.249,0,0.0806,0.0747,0.0005769999999999999,0.0968,0.518,90.023,258853,-2
60,01wavOnjFBNgdMWBFYIAP4,50 Vezes - Ao Vivo,Sorriso Maroto,0.557,0.657,7,-6.428,1,0.0277,0.8220000000000001,1.54e-06,0.9520000000000001,0.574,147.872,184107,-1
61,01XFgRZfZI7oBagNf1Loml,Harlem Shake,Baauer,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.41600000000000004,0.282,137.825,196664,-2
62,020mPSviVz90DTlyfxofDJ,Always Gonna Say Sorry,Joakim Molitor,0.531,0.63,2,-5.6770000000000005,1,0.0433,0.21600000000000005,0.0,0.054000000000000006,0.32799999999999996,77.35300000000002,193742,-1
63,020wG4EHTwBy5h2rbpxqvK,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,0.6559999999999999,0.6609999999999999,9,-5.888,1,0.0602,0.0686,0.0,0.125,0.509,140.95600000000005,223045,-2
64,02138lFv3Bzncr6ScNbLAF,Rattle Your Cage,Skrizzly Adams,0.583,0.565,1,-8.318,1,0.12300000000000001,0.027000000000000003,0.0,0.0908,0.498,179.87400000000005,209972,-1
65,023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.02600000000001,180560,-2
66,027h5P3kCyktHv9dpHUBBS,Why Don't You Get A Job,The Offspring,0.767,0.8759999999999999,5,-4.435,1,0.0757,0.0812,1.36e-06,0.337,0.595,107.915,172467,-2
67,027VSEVC8RRjUXLEJAzhH6,On the Back of Your Neck,Cienfue,0.6759999999999999,0.7879999999999999,9,-4.596,0,0.0428,0.1,0.254,0.326,0.688,123.01799999999999,253444,-1
68,02803el8p3mKqcJzJ3Agpp,WhatWasThat,BONES,0.722,0.519,0,-12.870999999999999,1,0.0516,0.0253,0.0114,0.18899999999999997,0.128,99.98700000000001,143833,-2
69,028JxheELfIvvY4zBXuMjw,Heartless (feat. Mustard),Polo G,0.7759999999999999,0.64,7,-8.058,1,0.183,0.15,0.0,0.0983,0.326,160.03799999999995,201627,-1
70,029QP3fFtLaW9B9RKr8DAg,Say My Name,Lil Yachty,0.7979999999999999,0.5529999999999999,10,-6.296,0,0.348,0.102,0.0,0.113,0.158,144.05200000000005,186680,-1
71,02AT1Z0nscuElXMWBEzEKu,Paint My Love - 2014 Remastered Version,Michael Learns To Rock,0.584,0.507,9,-8.055,1,0.0243,0.0202,7.83e-06,0.146,0.253,142.019,231000,-2
72,02BDSCfu9jBYvJ8LkUVttD,Hi Life,UGK,0.6629999999999999,0.606,5,-7.5520000000000005,1,0.203,0.579,0.0,0.217,0.613,79.721,325373,-1
73,02bTIMbUm8Zgt0cVAiexE4,This Is Our Time,WILD,0.531,0.7240000000000001,8,-7.341,1,0.0283,0.0243,0.0515,0.11199999999999999,0.28800000000000003,145.02200000000005,202478,-1
74,02CygBCQOIyEuhNZqHHcNx,It Runs Through Me,Tom Misch,0.802,0.607,11,-11.027999999999999,0,0.289,0.205,0.0007480000000000001,0.24600000000000002,0.27399999999999997,96.916,261881,-2
75,02DoXNeIVYvONhTk1fGQrz,Nothing Really Matters - Afrojack Remix,Mr. Probz,0.6559999999999999,0.752,4,-5.622000000000001,1,0.0378,0.354,1.1e-05,0.0707,0.47700000000000004,128.029,199247,-2
76,02DurCgOvDdX0uKEjqcl3W,Who Are You,The Who,0.653,0.631,9,-11.334000000000001,1,0.0461,0.299,0.00265,0.0627,0.516,156.32,381627,-1
77,02eF5vF3ASltFpWHDVWkdQ,I Want You To Want Me,Cheap Trick,0.8059999999999999,0.462,2,-12.777999999999999,1,0.0298,0.78,0.0134,0.15,0.736,92.726,191227,-2
78,02gIQlGYI0KVK87Uo9Ekjj,I Heard It Through The Grapevine - Single Version,Creedence Clearwater Revival,0.917,0.643,2,-7.9620000000000015,1,0.0413,0.133,0.0034200000000000003,0.0569,0.746,117.626,231760,-2
79,02gV5Zc9ctbZxD1uTNIok5,Without You - Remastered,Harry Nilsson,0.45299999999999996,0.213,4,-13.655999999999999,1,0.0279,0.5539999999999999,3.68e-06,0.0506,0.0955,64.17699999999999,203000,-2
80,02GwPAncasVL82yC7y2hmN,Raise Up,Petey Pablo,0.735,0.8440000000000001,1,-5.215,1,0.16699999999999998,0.142,0.0,0.319,0.742,156.069,286427,-2
81,02H05NlKnwFQREf0qu89AL,Compound,Trellion,0.371,0.196,3,-17.652,1,0.0723,0.97,0.0,0.23399999999999999,0.21899999999999997,66.23100000000001,172000,-1
82,02jcEwywffn3Tsb48fXmlW,Get the Party Started,P!nk,0.802,0.904,11,-3.267,0,0.0459,0.00108,0.0,0.17300000000000001,0.961,128.931,192533,-1
83,02jdttpwvUBvKdzHkoL644,Stray Lines,Mishaal,0.6940000000000001,0.6579999999999999,7,-8.863,1,0.028999999999999998,0.364,1.43e-06,0.3,0.584,140.02100000000002,140250,-2
84,02K5IV55wIgNNARk3UA95E,Paloma Negra,Chavela Vargas,0.585,0.036000000000000004,2,-14.145,1,0.0418,0.8590000000000001,3.34e-06,0.0908,0.433,151.22299999999996,198760,-2
85,02kdNcUqZRgXwQiYr92gZW,On Fire,Carmada,0.486,0.7440000000000001,7,-6.0820000000000025,0,0.35600000000000004,0.0302,6.68e-05,0.0914,0.402,94.965,230507,-2
86,02lGHA7bFFplYLihnUWTx8,Tequila,Juanes,0.757,0.688,9,-4.546,1,0.11199999999999999,0.226,0.0,0.237,0.7040000000000001,155.994,159547,-2
87,02LnwwnaanFpM5dZNArPBb,Ella Se Fue,Kinto Sol,0.831,0.79,10,-5.322,0,0.0843,0.0386,0.0004730000000000001,0.0708,0.96,93.99799999999999,287920,-1
88,02lvTeAFIIsOd0wVNoRkQ5,Who Needs You - Remastered 2011,Queen,0.863,0.381,9,-12.823,1,0.0528,0.261,0.000277,0.20199999999999999,0.9059999999999999,120.645,186853,-2
89,02M6vucOvmRfMxTXDUwRXu,7/11,Beyoncé,0.747,0.705,9,-5.1370000000000005,0,0.126,0.0128,0.0,0.126,0.56,136.024,213507,-1
90,02MjAy2BTPTdqO19O5VtHO,Getting Away With Murder,Papa Roach,0.557,0.9590000000000001,1,-4.632,1,0.0547,0.000113,8.04e-05,0.233,0.331,103.887,190587,-2
91,02mJtllR8CoskckLlrirNV,Smile - Years Remix,Galantis,0.584,0.767,0,-8.387,1,0.0409,8.82e-05,0.557,0.0314,0.10099999999999999,128.012,367500,-2
92,02pf9lLM8Nb8l4u4ts1GWb,My Nigga,YG,0.6729999999999999,0.46399999999999997,10,-6.864,0,0.201,0.0933,0.0,0.21,0.762,171.043,235600,-1
93,02PiwfcW4LuKxhDi3JfH01,Don't Look Down (feat. Blake Young),CASS,0.748,0.713,0,-5.444,1,0.149,0.0426,1.73e-06,0.149,0.87,149.92700000000005,212364,-2
94,02q7qbOYbE89NMFEtOklcc,Unity,Dimitri Vegas & Like Mike,0.65,0.912,10,-4.588,0,0.0406,0.0241,0.8,0.293,0.191,129.999,234462,-2
95,02Qo5DFgoGTiBGo4ZUvjXm,pete davidson,Ariana Grande,0.654,0.312,4,-10.212,1,0.0508,0.429,8.59e-06,0.19,0.304,119.9,73813,-1
96,02rbSCTm2smTIZ6d8im2NP,This Is How We Party (with Icona Pop),R3HAB,0.802,0.8029999999999999,4,-5.428,1,0.153,0.0572,1.06e-06,0.26899999999999996,0.33899999999999997,118.99700000000001,147605,-2
97,02SUyCzxfqllXeEUqVNMVv,Tokyo,Lianne La Havas,0.616,0.624,4,-9.128,0,0.0358,0.306,0.0144,0.379,0.304,87.99,269053,-2
98,02tvc9CFnTyHuSRlGeNv9w,Corduroy Dreams,Rex Orange County,0.61,0.305,4,-14.037,1,0.053,0.653,0.0,0.10300000000000001,0.222,113.818,206975,-2
99,02uRToy7bttYcKCO3vIStA,Hit That Jive,Gramatik,0.8959999999999999,0.684,1,-6.099,1,0.0731,0.0461,0.051,0.16399999999999998,0.6859999999999999,99.995,203051,-1
100,02UYYPOGSBXxGEMce927XV,Nobody (feat. Athena Cage) - Single Version; 2007 Remaster,Keith Sweat,0.7120000000000001,0.511,9,-8.753,0,0.0297,0.397,0.0,0.483,0.41200000000000003,117.896,251760,-1
101,02WVK9TPtjSOcmy9cDkd5D,Go to Hell,Alice Cooper,0.374,0.6629999999999999,11,-13.454,1,0.11699999999999999,0.0055899999999999995,0.00976,0.35700000000000004,0.519,166.112,315707,-2
102,02XnQdf7sipaKBBHixz3Zp,Paparazzi,Lady Gaga,0.762,0.6920000000000001,5,-3.9730000000000003,0,0.0438,0.113,0.0,0.094,0.397,114.906,208307,-1
103,02Y5MRZD7AsElSRxsQtQzw,Jet Airliner - Remastered 2017,Steve Miller Band,0.511,0.857,0,-7.54,1,0.0402,0.0818,0.0,0.473,0.722,121.516,215966,-1
104,02Yq8TMuecXONAjkORNJNM,Say It,Flume,0.59,0.531,3,-6.827999999999999,0,0.0326,0.0704,3.01e-06,0.0623,0.266,75.11399999999998,262521,-2
105,0363w3IUcO4cJMsAFLpfLY,Faith - Radio Edit,Blasterjaxx,0.672,0.6920000000000001,9,-6.566,0,0.0486,0.00636,0.00231,0.187,0.67,128.009,183067,-2
106,036GQb6SETOJJG8BxJTNxc,Chloe (You're the One I Want),Emblem3,0.71,0.925,0,-3.3289999999999997,1,0.0359,0.039,0.0,0.127,0.93,118.024,222987,-2
107,037yW9RzsLze4OmBYmcH4G,Save My Night - BlasterJaxx Remix,Armin van Buuren,0.6859999999999999,0.9059999999999999,8,-4.886,1,0.0475,0.00196,0.745,0.052000000000000005,0.165,129.972,326827,-2
108,038k4V2bjaAQsfpYV7V9WP,Where I Won't Be Found,Seven Lions,0.568,0.767,0,-3.634,1,0.0461,0.0919,0.0,0.3,0.275,129.931,180938,-1
109,03a359wbiUsjN9h6yzXvmS,She Don't Give a Fo,Duki,0.8540000000000001,0.556,1,-4.49,1,0.14,0.345,0.0,0.165,0.342,119.93799999999999,209531,-2
110,03b1NUHnoavfpLLKcEMfIb,Go Getta,Jeezy,0.397,0.74,3,-6.584,0,0.14300000000000002,0.105,0.0,0.15,0.431,174.03900000000004,229347,-2
111,03bF2V5oDkhYDrMY6m7ZLB,Payback - Original Mix,Sandro Silva,0.264,0.981,6,-2.909,0,0.0526,0.0008730000000000001,0.384,0.11199999999999999,0.23,127.87,277509,-1
112,03ejfFAbwrrANbH4fZzF0W,melancholyism.,Super Whatevr,0.44,0.652,0,-6.2010000000000005,0,0.079,0.0357,0.000136,0.0587,0.5,93.353,188107,-1
113,03GzYByXsXHcoEAxjsWv9G,Slow Motion,Color Me Badd,0.7829999999999999,0.885,6,-7.747000000000001,0,0.0648,0.0053100000000000005,0.752,0.0435,0.941,92.042,265667,-2
114,03jdl5GTBhKsgB1Yw8mVPh,In Between,Beartooth,0.462,0.972,7,-2.642,0,0.138,0.00285,0.0,0.6659999999999999,0.449,128.092,213576,-1
115,03L9G5TQGdhASEknspRIZQ,BARRACA (feat. MC Pikachu),Garmiani,0.708,0.9840000000000001,5,-1.262,0,0.0747,0.2,0.38,0.35100000000000003,0.929,128.031,150020,-2
116,03LhreaNy6FWQxSxTX9u9H,Watch Me Dance,Tom Misch,0.7709999999999999,0.29,10,-13.413,0,0.0341,0.32299999999999995,0.0316,0.0645,0.192,118.00299999999999,303586,-2
117,03nYlT73VrrZdiw3ZaTuti,Baila Conmigo,Manuel Turizo,0.884,0.348,0,-9.248,1,0.145,0.384,9.92e-06,0.0973,0.563,90.023,228040,-1
118,03PpdID0NKPVUrRtHybsE1,California,DJ Quik,0.917,0.745,2,-3.012,0,0.266,0.0967,0.0,0.0839,0.759,98.927,195800,-1
119,03ShCBJrWXSp3vogMeCIxz,Switch,Afrojack,0.768,0.6759999999999999,11,-6.252000000000002,1,0.138,0.174,0.00021,0.152,0.61,109.96,173340,-2
120,03sno6MIkoVX5eC4pRKMzr,Stranger,MOTHXR,0.603,0.688,8,-5.515,1,0.0358,0.0117,0.75,0.0941,0.561,94.991,195000,-1
121,03SrVtN1UcstvinRAjrfff,How Ya Like Me Now - Longer Version,Kool Moe Dee,0.873,0.8590000000000001,1,-9.225,1,0.105,0.0036899999999999997,0.000973,0.0933,0.542,104.196,337027,-1
122,03taJRQ6nyzYWac6HDysMh,Hoops - Acoustic,JONES,0.74,0.198,11,-6.787000000000001,0,0.033,0.884,0.0,0.107,0.19,120.03200000000001,206062,-1
123,03teNQu8rWlFnNzF1ULXIq,Starstruck,Christopher Wilde,0.555,0.8,0,-4.835,1,0.0776,0.0353,0.0,0.0783,0.8009999999999999,174.007,175027,-2
124,03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,0.76,0.595,1,-6.3660000000000005,1,0.0391,0.0054399999999999995,0.0,0.24100000000000002,0.361,131.497,263773,-1
125,03uSlN1JqW0MI6OCl7UQEa,You Don't Know,Psalm Trees,0.8340000000000001,0.289,2,-8.706,0,0.047,0.6729999999999999,0.8490000000000001,0.14300000000000002,0.821,88.015,166364,-1
126,03vri3F9DxZ5QVZ5LWsgn1,CAN YOU HEAR ME NOW?,Bishop Briggs,0.718,0.581,7,-6.285,1,0.10300000000000001,0.00455,5.16e-05,0.0726,0.406,100.98700000000001,179440,-1
127,03wOwEbTS3JR2Y2U0TxkFx,Encanto,Don Omar,0.7440000000000001,0.871,8,-5.1229999999999976,1,0.0499,0.145,0.000503,0.0752,0.902,172.03,195400,-2
128,03WsrEB8eyCeUfvRxGP5JX,Down 4 Whateva,Nuttin' Nyce,0.688,0.7190000000000001,11,-6.037999999999999,1,0.0582,0.0363,1.29e-06,0.297,0.653,97.75,287867,-2
129,03yOjwHoOPDlTUg0NRxN6t,Cemetry Gates - 2011 Remaster,The Smiths,0.55,0.7959999999999999,7,-7.0070000000000014,1,0.0306,0.151,0.0,0.222,0.622,105.354,161040,-2
130,03yUFstSdQheHSdqQRWlmr,I Don't Wanna,Aaliyah,0.706,0.522,9,-7.385,0,0.0352,0.546,0.0,0.276,0.684,130.034,256560,-1
131,03ZDwfZKhjHLqk9tIzd2KB,Die To Live,Volbeat,0.42100000000000004,0.968,9,-2.931,1,0.14400000000000002,0.0158,0.6559999999999999,0.35100000000000003,0.355,186.095,182960,-2
132,03ZIYIkSXFEe8eKeG6qzE8,The Air Near My Fingers,The White Stripes,0.469,0.735,7,-7.011,1,0.0395,0.32299999999999995,6.35e-05,0.3720000000000001,0.39899999999999997,93.92399999999999,220347,-1
133,03zYFtluA21jFWQVPMbUYO,Only for the Weak,In Flames,0.45799999999999996,0.909,0,-4.414,0,0.0446,2.32e-06,0.758,0.28300000000000003,0.49,105.007,295227,-2
134,042wd4CrF4WTAwiKs0F7Ve,First World Problemz / Nobody Carez,Brent Faiyaz,0.5820000000000001,0.502,3,-11.052999999999999,0,0.102,0.259,0.00037799999999999997,0.16,0.555,85.62899999999998,350549,-1
135,044fQJmT2fZUYcA3BnaOL2,I Can't Wait,Nu Shooz,0.774,0.787,7,-6.109,0,0.0555,0.22699999999999998,0.00234,0.124,0.956,103.69,220386,-2
136,044qU7kwVZaDwzWnRsmVVL,I Dare You,The xx,0.752,0.5429999999999999,1,-9.482999999999999,1,0.0398,0.623,0.0706,0.107,0.282,126.001,233280,-2
137,045sp2JToyTaaKyXkGejPy,Fake Plastic Trees,Radiohead,0.45399999999999996,0.22899999999999998,2,-12.592,1,0.0297,0.16699999999999998,0.102,0.20199999999999999,0.134,73.55199999999998,290707,-2
138,047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake,0.4920000000000001,0.26,9,-17.340999999999998,0,0.0921,0.6459999999999999,0.0017800000000000001,0.0705,0.312,111.51899999999999,347227,-2
139,049NJ23pZOBKj9GNJUgd60,Beautiful Trauma - MOTi Remix,P!nk,0.721,0.747,7,-7.02,1,0.079,0.0154,4.01e-05,0.175,0.248,125.94,209778,-1
140,04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,0.39399999999999996,0.858,4,-2.8680000000000003,0,0.0729,0.00359,0.0,0.102,0.56,176.044,228360,-1
